"","age","gender","comp"
"5333",47,"Male",10
"5334",28,"Male",14
"5335",34,"Male",21
"5336",90,"Female",0
"5337",63,"Male",0
"5338",25,"Male",13
"5339",37,"Male",0
"5340",63,"Female",5
"5341",56,"Male",5
"5342",81,"Female",0
"5343",48,"Male",4
"5344",57,"Male",8
"5345",20,"Male",17
"5346",28,"Female",23
"5347",34,"Female",12
"5348",28,"Female",19
"5349",26,"Female",16
"5350",45,"Male",9
"5351",61,"Male",3
"5352",50,"Female",11
"5353",27,"Female",14
"5354",22,"Female",20
"5355",30,"Female",18
"5356",41,"Female",21
"5357",31,"Male",25
"5358",33,"Female",21
"5359",60,"Female",5
"5360",38,"Male",16
"5361",48,"Male",3
"5362",38,"Female",2
"5363",27,"Male",16
"5364",25,"Female",13
"5365",31,"Male",14
"5366",54,"Female",10
"5367",58,"Male",2
"5368",38,"Female",14
"5369",79,"Female",1
"5370",44,"Male",11
"5371",27,"Male",25
"5372",33,"Male",20
"5373",19,"Female",14
"5374",28,"Female",22
"5375",41,"Male",15
"5376",38,"Male",15
"5377",42,"Female",11
"5378",42,"Female",7
"5379",40,"Male",10
"5380",45,"Female",11
"5381",60,"Male",8
"5382",90,"Male",1
"5383",85,"Male",1
"5384",51,"Male",13
"5385",41,"Male",12
"5386",73,"Male",6
"5387",56,"Male",3
"5388",55,"Female",7
"5389",66,"Male",2
"5390",24,"Female",21
"5391",36,"Male",11
"5392",75,"Male",6
"5393",46,"Female",0
"5394",32,"Male",22
"5395",75,"Male",2
"5396",39,"Male",17
"5397",74,"Male",0
"5398",75,"Female",0
"5399",24,"Female",16
"5400",31,"Female",17
"5401",30,"Male",16
"5402",32,"Male",20
"5403",38,"Male",11
"5404",30,"Female",18
"5405",33,"Female",22
"5406",50,"Male",4
"5407",37,"Female",13
"5408",39,"Female",21
"5409",37,"Male",10
"5410",23,"Male",9
"5411",21,"Female",23
"5412",30,"Female",20
"5413",66,"Female",2
"5414",30,"Female",21
"5415",42,"Female",9
"5416",31,"Male",22
"5417",38,"Female",12
"5418",35,"Male",19
"5419",34,"Male",28
"5420",62,"Male",1
"5421",85,"Female",0
"5422",42,"Female",4
"5423",65,"Male",1
"5424",23,"Female",15
"5425",87,"Female",1
"5426",37,"Female",12
"5427",20,"Female",20
"5428",38,"Female",14
"5429",20,"Female",20
"5430",34,"Male",18
"5431",36,"Male",13
"5432",22,"Female",12
"5433",53,"Female",5
"5434",76,"Female",1
"5435",43,"Female",6
"5436",45,"Female",5
"5437",35,"Female",11
"5438",64,"Female",2
"5439",41,"Male",9
"5440",70,"Male",7
"5441",62,"Female",2
"5442",48,"Female",2
"5443",53,"Female",13
"5444",30,"Male",17
"5445",23,"Female",13
"5446",65,"Male",4
"5447",78,"Female",1
"5448",24,"Female",14
"5449",38,"Male",10
"5450",24,"Female",19
"5451",51,"Male",8
"5452",90,"Female",1
"5453",36,"Female",14
"5454",59,"Male",11
"5455",63,"Male",3
"5456",63,"Male",1
"5457",59,"Female",4
"5458",43,"Male",9
"5459",63,"Male",3
"5460",22,"Female",25
"5461",58,"Male",7
"5462",29,"Female",20
"5463",61,"Male",3
"5464",69,"Male",2
"5465",42,"Male",15
"5466",55,"Male",7
"5467",37,"Female",14
"5468",36,"Male",7
"5469",23,"Male",15
"5470",54,"Male",7
"5471",37,"Male",7
"5472",69,"Female",9
"5473",19,"Male",23
"5474",58,"Male",1
"5475",35,"Female",9
"5476",25,"Female",22
"5477",49,"Female",11
"5478",41,"Male",15
"5479",30,"Female",24
"5480",36,"Female",11
"5481",48,"Female",7
"5482",53,"Female",0
"5483",43,"Female",13
"5484",31,"Female",20
"5485",39,"Female",14
"5486",33,"Male",24
"5487",52,"Female",6
"5488",53,"Male",9
"5489",69,"Male",3
"5490",31,"Female",20
"5491",54,"Male",6
"5492",43,"Female",11
"5493",48,"Female",10
"5494",55,"Male",4
"5495",52,"Male",8
"5496",57,"Female",12
"5497",73,"Female",3
"5498",61,"Female",4
"5499",33,"Male",24
"5500",34,"Male",17
"5501",32,"Male",12
"5502",41,"Male",12
"5503",21,"Female",17
"5504",57,"Male",5
"5505",42,"Male",18
"5506",51,"Female",6
"5507",68,"Female",2
"5508",35,"Female",21
"5509",60,"Female",7
"5510",57,"Male",13
"5511",58,"Male",7
"5512",50,"Male",7
"5513",92,"Female",1
"5514",36,"Female",9
"5515",28,"Male",16
"5516",86,"Male",1
"5517",62,"Male",4
"5518",28,"Female",17
"5519",25,"Female",21
"5520",31,"Male",22
"5521",49,"Male",10
"5522",53,"Female",3
"5523",24,"Female",11
"5524",44,"Male",6
"5525",31,"Female",25
"5526",63,"Male",11
"5527",43,"Male",7
"5528",32,"Male",17
"5529",32,"Male",21
"5530",54,"Male",6
"5531",54,"Female",1
"5532",46,"Male",8
"5533",64,"Male",1
"5534",44,"Male",12
"5535",74,"Female",2
"5536",24,"Male",19
"5537",30,"Female",8
"5538",36,"Female",12
"5539",60,"Female",1
"5540",23,"Female",14
"5541",50,"Female",8
"5542",32,"Female",23
"5543",37,"Male",8
"5544",24,"Male",12
"5545",39,"Male",9
"5546",36,"Female",27
"5547",64,"Male",0
"5548",25,"Female",19
"5549",37,"Female",8
"5550",26,"Male",16
"5551",27,"Female",23
"5552",44,"Female",9
"5553",31,"Female",19
"5554",61,"Female",3
"5555",74,"Male",3
"5556",30,"Male",14
"5557",50,"Female",9
"5558",50,"Female",10
"5559",53,"Male",7
"5560",90,"Female",1
"5561",24,"Female",10
"5562",51,"Female",13
"5563",68,"Female",2
"5564",40,"Male",7
"5565",74,"Female",0
"5566",89,"Male",1
"5567",31,"Female",21
"5568",21,"Female",22
"5569",27,"Female",17
"5570",23,"Male",16
"5571",55,"Female",15
"5572",43,"Male",7
"5573",46,"Male",7
"5574",53,"Female",1
"5575",24,"Male",14
"5576",31,"Female",15
"5577",36,"Male",11
"5578",71,"Female",5
"5579",67,"Male",5
"5580",31,"Male",17
"5581",63,"Male",7
"5582",44,"Male",12
"5583",34,"Female",25
"5584",48,"Male",4
"5585",41,"Male",20
"5586",32,"Male",13
"5587",75,"Female",0
"5588",62,"Male",3
"5589",41,"Male",15
"5590",20,"Female",16
"5591",20,"Female",18
"5592",25,"Male",15
"5593",24,"Male",26
"5594",82,"Female",0
"5595",48,"Female",1
"5596",30,"Female",24
"5597",32,"Female",27
"5598",46,"Female",10
"5599",21,"Female",12
"5600",30,"Female",15
"5601",35,"Female",10
"5602",70,"Male",0
"5603",50,"Male",8
"5604",56,"Female",7
"5605",71,"Male",0
"5606",26,"Female",20
"5607",24,"Male",23
"5608",79,"Male",3
"5609",32,"Male",31
"5610",41,"Female",6
"5611",47,"Female",3
"5612",64,"Male",5
"5613",23,"Female",15
"5614",38,"Male",3
"5615",50,"Female",10
"5616",49,"Female",4
"5617",43,"Female",18
"5618",60,"Male",8
"5619",19,"Male",15
"5620",18,"Female",18
"5621",24,"Male",18
"5622",64,"Male",4
"5623",40,"Female",15
"5624",30,"Female",24
"5625",41,"Female",3
"5626",76,"Female",1
"5627",24,"Male",13
"5628",35,"Male",18
"5629",63,"Female",0
"5630",27,"Female",20
"5631",42,"Female",17
"5632",47,"Female",8
"5633",44,"Male",4
"5634",55,"Male",7
"5635",41,"Male",0
"5636",36,"Male",11
"5637",30,"Female",27
"5638",45,"Female",12
"5639",40,"Male",8
"5640",57,"Female",5
"5641",44,"Male",10
"5642",38,"Female",10
"5643",68,"Male",3
"5644",27,"Male",25
"5645",71,"Male",6
"5646",53,"Female",1
"5647",24,"Male",12
"5648",64,"Male",0
"5649",25,"Female",14
"5650",28,"Female",22
"5651",76,"Female",0
"5652",41,"Male",10
"5653",67,"Female",10
"5654",53,"Female",9
"5655",50,"Female",11
"5656",33,"Female",24
"5657",70,"Female",7
"5658",44,"Female",0
"5659",24,"Male",17
"5660",21,"Male",17
"5661",32,"Male",18
"5662",41,"Female",18
"5663",29,"Male",19
"5664",46,"Male",1
"5665",37,"Male",9
"5666",44,"Female",13
"5667",94,"Female",0
"5668",72,"Female",0
"5669",53,"Male",5
"5670",36,"Male",13
"5671",48,"Male",9
"5672",35,"Male",12
"5673",80,"Male",0
"5674",81,"Male",1
"5675",42,"Male",9
"5676",31,"Female",22
"5677",56,"Male",9
"5678",42,"Female",15
"5679",29,"Female",23
"5680",21,"Female",26
"5681",58,"Male",7
"5682",65,"Female",4
"5683",26,"Male",19
"5684",35,"Male",12
"5685",42,"Male",8
"5686",43,"Male",2
"5687",18,"Female",16
"5688",53,"Female",10
"5689",65,"Male",0
"5690",28,"Male",10
"5691",53,"Female",8
"5692",32,"Male",20
"5693",50,"Female",5
"5694",45,"Female",11
"5695",38,"Male",13
"5696",57,"Female",2
"5697",39,"Female",11
"5698",87,"Male",1
"5699",64,"Female",7
"5700",73,"Male",2
"5701",55,"Male",7
"5702",68,"Male",4
"5703",53,"Male",0
"5704",76,"Female",7
"5705",30,"Male",21
"5706",42,"Female",12
"5707",50,"Female",11
"5708",76,"Male",3
"5709",21,"Female",21
"5710",29,"Male",14
"5711",46,"Female",13
"5712",30,"Female",18
"5713",48,"Male",1
"5714",45,"Male",15
"5715",35,"Female",11
"5716",42,"Male",9
"5717",40,"Female",18
"5718",29,"Male",17
"5719",41,"Male",13
"5720",51,"Male",7
"5721",34,"Female",26
"5722",23,"Male",13
"5723",35,"Male",13
"5724",45,"Female",11
"5725",71,"Female",2
"5726",25,"Male",18
"5727",35,"Female",17
"5728",19,"Male",13
"5729",47,"Female",4
"5730",32,"Male",22
"5731",26,"Male",14
"5732",72,"Female",2
"5733",33,"Female",17
"5734",60,"Male",12
"5735",43,"Male",7
"5736",39,"Male",11
"5737",73,"Male",5
"5738",43,"Male",9
"5739",55,"Female",6
"5740",24,"Female",17
"5741",50,"Male",8
"5742",30,"Female",18
"5743",20,"Male",14
"5744",46,"Male",8
"5745",51,"Female",7
"5746",31,"Male",18
"5747",36,"Male",15
"5748",27,"Male",13
"5749",57,"Male",5
"5750",65,"Female",5
"5751",37,"Female",12
"5752",48,"Female",11
"5753",51,"Male",11
"5754",82,"Male",1
"5755",81,"Female",0
"5756",49,"Male",3
"5757",27,"Female",20
"5758",45,"Male",1
"5759",28,"Female",27
"5760",49,"Female",2
"5761",62,"Male",7
"5762",28,"Female",26
"5763",49,"Female",14
"5764",33,"Female",11
"5765",39,"Male",15
"5766",43,"Female",10
"5767",93,"Female",1
"5768",56,"Male",4
"5769",73,"Female",1
"5770",30,"Female",19
"5771",42,"Female",10
"5772",39,"Female",16
"5773",64,"Male",5
"5774",70,"Female",9
"5775",24,"Female",2
"5776",38,"Female",4
"5777",62,"Male",4
"5778",53,"Male",9
"5779",19,"Female",19
"5780",34,"Female",25
"5781",62,"Male",1
"5782",21,"Male",21
"5783",24,"Female",13
"5784",58,"Female",5
"5785",46,"Female",7
"5786",60,"Female",3
"5787",77,"Male",0
"5788",24,"Female",9
"5789",48,"Female",4
"5790",42,"Female",16
"5791",33,"Female",23
"5792",37,"Male",20
"5793",48,"Female",6
"5794",27,"Female",15
"5795",58,"Male",4
"5796",58,"Female",3
"5797",23,"Male",13
"5798",26,"Male",8
"5799",67,"Female",0
"5800",26,"Female",26
"5801",37,"Female",2
"5802",27,"Male",22
"5803",38,"Female",13
"5804",53,"Male",3
"5805",26,"Female",9
"5806",51,"Female",4
"5807",48,"Female",4
"5808",52,"Female",12
"5809",70,"Male",9
"5810",84,"Female",1
"5811",25,"Female",16
"5812",29,"Male",29
"5813",41,"Male",6
"5814",49,"Male",4
"5815",33,"Male",16
"5816",27,"Female",4
"5817",32,"Female",26
"5818",57,"Male",10
"5819",37,"Female",9
"5820",32,"Female",21
"5821",19,"Male",14
"5822",30,"Female",25
"5823",24,"Male",15
"5824",73,"Male",3
"5825",66,"Male",1
"5826",50,"Male",5
"5827",27,"Male",16
"5828",29,"Female",26
"5829",49,"Male",5
"5830",23,"Female",8
"5831",43,"Male",7
"5832",59,"Female",3
"5833",45,"Male",9
"5834",41,"Male",9
"5835",33,"Female",27
"5836",78,"Male",1
"5837",18,"Female",17
"5838",54,"Male",7
"5839",70,"Male",0
"5840",22,"Male",18
"5841",55,"Male",12
"5842",30,"Female",10
"5843",23,"Female",13
"5844",41,"Female",9
"5845",30,"Male",24
"5846",44,"Male",7
"5847",36,"Female",12
"5848",52,"Male",1
"5849",27,"Male",19
"5850",78,"Female",0
"5851",23,"Female",19
"5852",41,"Female",17
"5853",48,"Male",13
"5854",70,"Male",2
"5855",40,"Female",9
"5856",31,"Male",16
"5857",63,"Female",2
"5858",61,"Female",2
"5859",31,"Female",16
"5860",52,"Female",1
"5861",42,"Male",4
"5862",47,"Female",11
"5863",39,"Female",8
"5864",89,"Female",0
"5865",27,"Female",20
"5866",26,"Male",15
"5867",30,"Male",25
"5868",35,"Female",8
"5869",60,"Female",0
"5870",51,"Male",7
"5871",24,"Female",16
"5872",34,"Female",16
"5873",36,"Male",17
"5874",27,"Male",22
"5875",59,"Male",10
"5876",55,"Male",6
"5877",47,"Male",5
"5878",49,"Female",11
"5879",28,"Male",26
"5880",37,"Female",17
"5881",25,"Female",17
"5882",25,"Female",14
"5883",27,"Male",15
"5884",54,"Male",15
"5885",63,"Female",2
"5886",87,"Male",0
"5887",83,"Female",0
"5888",31,"Female",22
"5889",41,"Female",10
"5890",54,"Female",2
"5891",37,"Female",8
"5892",23,"Female",8
"5893",38,"Male",8
"5894",53,"Male",4
"5895",52,"Female",11
"5896",58,"Female",2
"5897",39,"Female",14
"5898",42,"Male",9
"5899",25,"Male",21
"5900",54,"Male",9
"5901",45,"Female",13
"5902",27,"Male",19
"5903",30,"Female",23
"5904",75,"Male",0
"5905",47,"Female",11
"5906",51,"Female",15
"5907",28,"Female",16
"5908",31,"Male",17
"5909",85,"Male",0
"5910",21,"Female",19
"5911",54,"Male",13
"5912",76,"Female",0
"5913",25,"Male",17
"5914",34,"Male",19
"5915",29,"Female",14
"5916",39,"Male",17
"5917",36,"Female",14
"5918",20,"Male",21
"5919",43,"Female",6
"5920",71,"Male",7
"5921",64,"Female",2
"5922",27,"Male",22
"5923",48,"Male",1
"5924",38,"Female",12
"5925",18,"Male",12
"5926",55,"Male",6
"5927",46,"Male",8
"5928",31,"Female",25
"5929",40,"Female",7
"5930",21,"Female",18
"5931",75,"Female",0
"5932",55,"Male",5
"5933",44,"Female",10
"5934",43,"Female",8
"5935",52,"Male",7
"5936",42,"Female",13
"5937",26,"Male",24
"5938",25,"Male",15
"5939",39,"Female",12
"5940",55,"Male",1
"5941",40,"Male",14
"5942",49,"Female",9
"5943",32,"Male",24
"5944",67,"Male",1
"5945",61,"Male",0
"5946",18,"Male",17
"5947",58,"Female",8
"5948",45,"Male",9
"5949",80,"Female",1
"5950",35,"Female",12
"5951",25,"Female",8
"5952",65,"Female",4
"5953",48,"Female",9
"5954",60,"Male",2
"5955",34,"Female",20
"5956",60,"Female",0
"5957",30,"Female",30
"5958",24,"Male",11
"5959",25,"Female",11
"5960",43,"Female",16
"5961",61,"Female",4
"5962",27,"Female",10
"5963",37,"Male",19
"5964",29,"Female",31
"5965",36,"Male",12
"5966",75,"Male",0
"5967",25,"Female",15
"5968",31,"Male",28
"5969",48,"Female",9
"5970",33,"Female",19
"5971",24,"Female",22
"5972",31,"Male",24
"5973",67,"Male",3
"5974",34,"Female",20
"5975",51,"Male",7
"5976",46,"Male",9
"5977",67,"Female",2
"5978",51,"Female",11
"5979",90,"Male",1
"5980",70,"Female",4
"5981",49,"Male",0
"5982",41,"Female",14
"5983",31,"Male",22
"5984",60,"Female",5
"5985",25,"Male",6
"5986",49,"Male",12
"5987",89,"Female",0
"5988",29,"Female",30
"5989",49,"Female",0
"5990",43,"Female",19
"5991",75,"Male",0
"5992",54,"Male",3
"5993",62,"Male",1
"5994",57,"Male",5
"5995",36,"Female",14
"5996",45,"Male",11
"5997",33,"Female",23
"5998",24,"Female",13
"5999",42,"Male",16
"6000",48,"Male",7
"6001",73,"Male",5
"6002",37,"Male",6
"6003",40,"Male",10
"6004",28,"Male",21
"6005",28,"Female",19
"6006",34,"Male",14
"6007",18,"Female",27
"6008",33,"Female",25
"6009",25,"Male",14
"6010",52,"Female",6
"6011",61,"Female",0
"6012",39,"Female",11
"6013",89,"Female",3
"6014",40,"Female",10
"6015",27,"Male",23
"6016",54,"Female",7
"6017",80,"Male",1
"6018",35,"Female",13
"6019",55,"Female",8
"6020",18,"Female",17
"6021",83,"Female",0
"6022",66,"Male",1
"6023",64,"Female",3
"6024",26,"Male",27
"6025",36,"Female",15
"6026",75,"Female",1
"6027",40,"Female",14
"6028",66,"Male",1
"6029",56,"Male",3
"6030",54,"Female",6
"6031",24,"Female",13
"6032",69,"Male",1
"6033",32,"Female",13
"6034",58,"Female",0
"6035",35,"Female",14
"6036",28,"Male",20
"6037",42,"Female",8
"6038",79,"Male",0
"6039",18,"Male",28
"6040",45,"Male",14
"6041",23,"Male",26
"6042",61,"Female",5
"6043",35,"Male",13
"6044",64,"Female",3
"6045",48,"Female",7
"6046",45,"Female",14
"6047",21,"Male",19
"6048",42,"Male",7
"6049",27,"Female",26
"6050",47,"Male",3
"6051",43,"Male",4
"6052",41,"Female",10
"6053",75,"Male",0
"6054",20,"Female",18
"6055",21,"Male",18
"6056",34,"Male",25
"6057",36,"Male",21
"6058",32,"Male",22
"6059",50,"Female",8
"6060",27,"Female",13
"6061",59,"Female",0
"6062",19,"Male",19
"6063",41,"Female",12
"6064",32,"Female",20
"6065",57,"Male",3
"6066",18,"Male",25
"6067",31,"Male",18
"6068",41,"Male",10
"6069",53,"Female",6
"6070",22,"Male",20
"6071",60,"Male",0
"6072",36,"Male",18
"6073",26,"Female",23
"6074",72,"Male",3
"6075",30,"Female",22
"6076",21,"Male",18
"6077",34,"Female",13
"6078",26,"Male",20
"6079",19,"Male",19
"6080",88,"Female",1
"6081",19,"Female",15
"6082",47,"Male",6
"6083",30,"Female",18
"6084",38,"Male",11
"6085",21,"Female",18
"6086",52,"Male",2
"6087",58,"Female",5
"6088",22,"Male",22
"6089",43,"Female",9
"6090",45,"Female",15
"6091",46,"Male",4
"6092",31,"Male",19
"6093",29,"Male",29
"6094",89,"Female",0
"6095",27,"Male",18
"6096",22,"Female",17
"6097",54,"Male",1
"6098",20,"Female",23
"6099",31,"Male",18
"6100",36,"Female",15
"6101",65,"Female",0
"6102",47,"Female",9
"6103",39,"Male",15
"6104",57,"Male",3
"6105",45,"Male",4
"6106",19,"Male",14
"6107",38,"Male",7
"6108",67,"Female",7
"6109",35,"Female",14
"6110",22,"Female",15
"6111",83,"Male",1
"6112",65,"Female",0
"6113",84,"Female",6
"6114",80,"Male",1
"6115",31,"Male",15
"6116",33,"Male",23
"6117",72,"Female",4
"6118",26,"Female",12
"6119",40,"Female",8
"6120",72,"Male",1
"6121",70,"Male",1
"6122",24,"Male",23
"6123",47,"Female",9
"6124",35,"Female",18
"6125",77,"Female",1
"6126",86,"Female",0
"6127",64,"Male",7
"6128",24,"Female",19
"6129",46,"Male",12
"6130",30,"Female",20
"6131",41,"Female",2
"6132",33,"Female",17
"6133",21,"Male",23
"6134",26,"Male",26
"6135",49,"Male",0
"6136",40,"Female",13
"6137",42,"Female",8
"6138",63,"Female",2
"6139",49,"Female",6
"6140",56,"Female",5
"6141",36,"Female",10
"6142",83,"Female",1
"6143",46,"Female",0
"6144",21,"Male",13
"6145",21,"Male",18
"6146",31,"Male",27
"6147",71,"Male",1
"6148",48,"Male",8
"6149",31,"Female",31
"6150",39,"Male",13
"6151",42,"Male",15
"6152",32,"Female",25
"6153",47,"Male",16
"6154",44,"Female",4
"6155",33,"Female",22
"6156",23,"Female",18
"6157",39,"Male",13
"6158",62,"Female",5
"6159",75,"Female",3
"6160",20,"Male",20
"6161",41,"Male",9
"6162",21,"Male",20
"6163",29,"Male",23
"6164",35,"Female",15
"6165",31,"Male",25
"6166",66,"Male",8
"6167",79,"Male",9
"6168",31,"Male",23
"6169",39,"Female",11
"6170",64,"Male",9
"6171",34,"Male",30
"6172",66,"Female",3
"6173",30,"Female",17
"6174",55,"Male",3
"6175",53,"Male",4
"6176",42,"Male",11
"6177",28,"Male",21
"6178",55,"Female",1
"6179",46,"Female",10
"6180",30,"Male",24
"6181",36,"Female",18
"6182",49,"Male",6
"6183",52,"Male",12
"6184",42,"Male",9
"6185",67,"Female",6
"6186",52,"Female",13
"6187",24,"Female",16
"6188",37,"Female",6
"6189",64,"Male",2
"6190",58,"Male",8
"6191",43,"Female",13
"6192",54,"Female",8
"6193",35,"Female",7
"6194",24,"Male",18
"6195",42,"Female",13
"6196",72,"Male",2
"6197",24,"Female",10
"6198",76,"Male",0
"6199",28,"Female",30
"6200",89,"Male",1
"6201",43,"Male",11
"6202",53,"Male",7
"6203",75,"Female",2
"6204",26,"Male",25
"6205",47,"Male",7
"6206",35,"Male",14
"6207",78,"Female",1
"6208",60,"Female",8
"6209",65,"Female",2
"6210",41,"Male",15
"6211",18,"Female",14
"6212",32,"Female",23
"6213",18,"Male",24
"6214",37,"Female",14
"6215",48,"Male",11
"6216",28,"Male",21
"6217",42,"Female",7
"6218",61,"Male",3
"6219",57,"Male",6
"6220",64,"Female",4
"6221",64,"Female",9
"6222",54,"Male",1
"6223",34,"Female",14
"6224",64,"Female",2
"6225",28,"Female",19
"6226",43,"Female",10
"6227",77,"Female",2
"6228",71,"Male",6
"6229",53,"Female",7
"6230",75,"Female",1
"6231",61,"Male",0
"6232",30,"Male",27
"6233",32,"Female",20
"6234",71,"Female",0
"6235",34,"Male",21
"6236",38,"Male",18
"6237",60,"Female",7
"6238",45,"Female",9
"6239",42,"Male",12
"6240",40,"Male",10
"6241",41,"Female",9
"6242",29,"Female",27
"6243",72,"Female",3
"6244",18,"Female",8
"6245",25,"Female",17
"6246",62,"Female",5
"6247",51,"Female",8
"6248",87,"Female",0
"6249",44,"Male",14
"6250",24,"Female",23
"6251",83,"Female",1
"6252",32,"Male",17
"6253",37,"Male",18
"6254",39,"Female",16
"6255",25,"Male",17
"6256",51,"Female",11
"6257",41,"Male",9
"6258",32,"Female",22
"6259",40,"Female",9
"6260",31,"Male",19
"6261",37,"Male",7
"6262",47,"Female",6
"6263",45,"Female",11
"6264",41,"Female",4
"6265",29,"Female",14
"6266",44,"Male",17
"6267",21,"Female",15
"6268",50,"Male",5
"6269",52,"Female",10
"6270",37,"Male",19
"6271",35,"Male",7
"6272",46,"Female",14
"6273",40,"Male",10
"6274",52,"Male",5
"6275",43,"Female",8
"6276",25,"Male",17
"6277",28,"Male",28
"6278",37,"Male",18
"6279",33,"Female",22
"6280",47,"Male",14
"6281",40,"Female",14
"6282",20,"Male",18
"6283",22,"Female",12
"6284",42,"Female",6
"6285",65,"Male",9
"6286",27,"Male",22
"6287",38,"Male",9
"6288",47,"Male",4
"6289",56,"Male",9
"6290",26,"Female",29
"6291",38,"Female",15
"6292",22,"Male",20
"6293",60,"Male",0
"6294",22,"Female",23
"6295",18,"Male",14
"6296",23,"Female",19
"6297",18,"Male",17
"6298",58,"Female",5
"6299",32,"Male",27
"6300",28,"Male",31
"6301",27,"Male",30
"6302",70,"Female",7
"6303",36,"Male",11
"6304",29,"Male",22
"6305",27,"Female",20
"6306",25,"Female",19
"6307",44,"Male",9
"6308",64,"Female",1
"6309",67,"Female",4
"6310",29,"Male",19
"6311",30,"Male",32
"6312",38,"Male",14
"6313",23,"Female",12
"6314",57,"Female",11
"6315",52,"Male",13
"6316",21,"Female",18
"6317",42,"Male",15
"6318",49,"Male",12
"6319",51,"Female",1
"6320",22,"Male",18
"6321",37,"Male",10
"6322",70,"Male",1
"6323",24,"Female",21
"6324",36,"Male",15
"6325",23,"Female",17
"6326",72,"Male",0
"6327",44,"Female",11
"6328",24,"Male",15
"6329",22,"Female",14
"6330",58,"Female",8
"6331",36,"Male",7
"6332",57,"Male",1
"6333",45,"Male",9
"6334",76,"Female",0
"6335",38,"Male",3
"6336",20,"Male",22
"6337",35,"Male",12
"6338",38,"Female",0
"6339",65,"Female",0
"6340",73,"Female",3
"6341",63,"Male",5
"6342",26,"Female",15
"6343",56,"Female",3
"6344",28,"Male",19
"6345",30,"Female",14
"6346",88,"Female",1
"6347",41,"Female",17
"6348",28,"Male",19
"6349",34,"Male",18
"6350",24,"Male",7
"6351",57,"Female",8
"6352",30,"Male",23
"6353",39,"Male",13
"6354",36,"Female",13
"6355",45,"Male",10
"6356",57,"Female",0
"6357",71,"Male",2
"6358",40,"Female",12
"6359",44,"Male",10
